time d2_fe
0.0 1.100000000000001
0.4999999999999997 1.100000000000001
1.0020044345287578 1.09779953271098
1.5060386640558834 1.095589402436998
2.0121243047405786 1.0933718134693695
2.5202802869140424 1.09114847831756
3.03052364505742 1.0889207234472755
3.5428701009550543 1.0866895737899487
4.057334489931071 1.0844558196814462
4.5739310694930895 1.0822200695185793
5.09267374076873 1.0799827909591921
5.6135762058664 1.0777443430228173
6.136652078561662 1.0755050010179068
6.661914961271484 1.0732649758464285
7.189378497889806 1.0710244289210908
7.719056409500258 1.0687834836711756
8.250962518069283 1.0665422344033617
8.785110761804374 1.06430075311647
9.321515204817008 1.0620590947364499
9.860190042965366 1.0598173011336052
10.401149607196114 1.0575754042023942
10.944408365303126 1.0553334282204576
11.489980922733341 1.0530913916540727
12.037882022865285 1.0508493085388306
12.588126547041414 1.048607189534681
13.140729514534899 1.0463650427315465
13.69570608256203 1.0441228742640285
14.253071546404302 1.041880688780117
14.812841339673223 1.0396384897983206
15.375031034730283 1.037396279979594
15.939656343262198 1.0351540613342434
16.506733117003964 1.0329118353792497
17.07627734859823 1.0306696032578064
17.648305172578116 1.0284273658300864
18.222832866459918 1.0261851237421125
18.79987685193309 1.0239428774779782
19.379453696135908 1.0217006273994167
19.96158011300633 1.0194583737757608
20.546272964699213 1.0172161168066116
21.133549263062097 1.0149738566389797
21.72342617116319 1.0127315933802357
22.315921004866208 1.0104893271078863
22.911051234447637 1.008247057876955
23.50883448625289 1.0060047857255392
24.10928854438852 1.0037625106790053
24.712431352448338 1.001520232753138
25.318281015271438 0.9992779519565169
25.926855800731115 0.9970356682922985
26.53817414155354 0.9947933817595543
27.152254637165324 0.9925510923542801
27.76911605556989 0.9903088000701445
28.38877733525198 0.9880665048990577
29.011257587110258 0.9858242068315931
29.636576096418185 0.9835819058573035
30.264752324813024 0.9813396019649565
30.89580591231316 0.9790972951427114
31.52975667936403 0.9768549853782523
32.1666246289131 0.9746126726588817
32.80642994851372 0.9723703569715981
33.44919301245884 0.9701280383031464
34.094934383944604 0.967885716640059
34.74367481726419 0.9656433919686858
35.39543526003272 0.9634010642752154
36.05023685544326 0.9611587335456901
36.70810094455472 0.9589163997660186
37.369049068612 0.9566740629219835
38.03310297139884 0.9544317229992477
38.70028460162415 0.9521893799833583
39.37061611534204 0.9499470338597492
40.04411987840635 0.947704684613743
40.72081846896015 0.9454623322305521
41.40073467996072 0.9432199766952797
42.08389152174078 0.9409776179929183
42.770312224606364 0.9387352561083514
43.46002024147211 0.9364928910263525
44.153039250534555 0.934250522731583
44.849393157983954 0.9320081512085943
45.549106100755544 0.9297657764418241
46.25220244932053 0.9275233984155977
46.95870681051789 0.9252810171141257
47.6686440304274 0.9230386325215029
48.38203919728465 0.9207962446217085
49.098917644438814 0.9185538533986045
49.81930495335394 0.9163114588359336
50.5432269566544 0.914069060917319
51.27070974121524 0.9118266596262632
52.001779651298484 0.9095842549461465
52.736463291735674 0.9073418468602268
53.474787531158206 0.9050994353516362
54.216779505275305 0.902857020403382
54.96246662020141 0.9006146019983449
55.71187655583334 0.8983721801192766
56.46503726927808 0.8961297547488
57.22197699833232 0.893887325869407
57.98272426501465 0.8916448934634573
58.747307879150846 0.8894024575131774
59.51575694201402 0.887160018000659
60.28810085001994 0.8849175749078579
61.064369298478674 0.8826751282165923
61.844592285403806 0.8804326779085416
62.6288001153799 0.8781902239652445
63.417023403489466 0.8759477663680982
64.20929307930044 0.8737053050983569
65.00564039091536 0.8714628401371298
65.80609690908308 0.8692203714653804
66.61069453137465 0.8669778990639241
67.41946548642393 0.8647354229134271
68.23244233823456 0.8624929429944055
69.04965799055438 0.8602504592872221
69.87114569131835 0.8580079717720864
70.6969390371616 0.8557654804290523
71.5270719780035 0.8535229852380164
72.36157882170436 0.8512804861787167
73.20049423879595 0.8490379832307303
74.04385326728728 0.8467954763734724
74.89169131754682 0.8445529655861944
75.7440441772632 0.8423104508479817
76.600948016485 0.8400679321377523
77.46243939274167 0.8378254094342558
78.32855525624726 0.8355828827160693
79.19933295518781 0.8333403519615982
80.07481024109472 0.8310978171490723
80.95502527430531 0.8288552782565457
81.84001662951232 0.8266127352618934
82.72982330140427 0.8243701881428094
83.62448471039785 0.8221276368768062
84.52404070846487 0.8198850814412116
85.4285315850549 0.8176425218131662
86.3379980731158 0.8153999579696231
87.25248135521407 0.8131573898873439
88.1720230697568 0.8109148175428978
89.09666531731706 0.8086722409126595
90.02645066706519 0.8064296599728064
90.96142216330777 0.8041870746993159
91.90162333213607 0.8019444850679658
92.84709818818699 0.7997018910543281
93.79789124151775 0.7974592926337698
94.75404750459714 0.7952166897814501
95.71561249941576 0.7929740824723167
96.68263226471693 0.7907314706811043
97.65515336335156 0.788488854382332
98.63322288975851 0.7862462335503017
99.61688847757388 0.7840036081590942
100.60619830737143 0.7817609781825673
101.60120111453618 0.7795183435943535
102.60194619727514 0.777275704367857
103.60848342476683 0.7750330604762514
104.6208632454529 0.7727904118924767
105.6391366954747 0.7705477585892366
106.66335540725798 0.768305100538996
107.69357161824806 0.7660624377139783
108.72983817979947 0.7638197700861619
109.77220856622259 0.761577097627278
110.82073688399086 0.7593344203088069
111.8754778811116 0.7570917381019765
112.93648695666444 0.7548490509777573
114.00382017050981 0.7526063589068616
115.07753425317257 0.750363661859738
116.15768661590288 0.7481209598065701
117.24433536091878 0.7458782527172725
118.33753929183507 0.7436355405614875
