time temp_fe
0.0 282.0
0.4999999999999997 282.0650936131045
1.0020044345287578 282.1151592207109
1.5060386640558834 282.1536225973419
2.0121243047405786 282.1831422730531
2.5202802869140424 282.20577673652446
3.03052364505742 282.22311687691956
3.5428701009550543 282.2363902470929
4.057334489931071 282.24654274725333
4.5739310694930895 282.2543023737704
5.09267374076873 282.26022881804073
5.6135762058664 282.26475195983295
6.136652078561662 282.26820168026427
6.661914961271484 282.2708309121229
7.189378497889806 282.2728334354424
7.719056409500258 282.2743575988056
8.250962518069283 282.2755168873169
8.785110761804374 282.27639805371786
9.321515204817008 282.27706736878775
9.860190042965366 282.27757542191785
10.401149607196114 282.2779608051753
10.944408365303126 282.27825293835036
11.489980922733341 282.27847423367007
12.037882022865285 282.27864175332445
12.588126547041414 282.27876847773524
13.140729514534899 282.27886427530166
13.69570608256203 282.2789366433748
14.253071546404302 282.27899127403947
14.812841339673223 282.2790324858287
15.375031034730283 282.2790635529133
15.939656343262198 282.279086955943
16.506733117003964 282.27910457305444
17.07627734859823 282.27911782521903
17.648305172578116 282.27912778676824
18.222832866459918 282.27913526938187
18.79987685193309 282.27914088586596
19.379453696135908 282.2791450985503
19.96158011300633 282.27914825598856
20.546272964699213 282.2791506207685
21.133549263062097 282.2791523905713
21.72342617116319 282.279153714107
22.315921004866208 282.279154703164
22.911051234447637 282.27915544171464
23.50883448625289 282.2791559927897
24.10928854438852 282.2791564036659
24.712431352448338 282.2791567097773
25.318281015271438 282.2791569376615
25.926855800731115 282.2791571071786
26.53817414155354 282.2791572331801
27.152254637165324 282.2791573267635
27.76911605556989 282.2791573962149
28.38877733525198 282.27915744771656
29.011257587110258 282.27915748587725
29.636576096418185 282.27915751413036
30.264752324813024 282.27915753503135
30.89580591231316 282.279157550481
31.52975667936403 282.2791575618918
32.1666246289131 282.2791575703128
32.80642994851372 282.27915757652227
33.44919301245884 282.2791575810972
34.094934383944604 282.27915758446505
34.74367481726419 282.27915758694223
35.39543526003272 282.2791575887628
36.05023685544326 282.2791575900997
36.70810094455472 282.2791575910806
37.369049068612 282.2791575917996
38.03310297139884 282.27915759232627
38.70028460162415 282.2791575927117
39.37061611534204 282.27915759299356
40.04411987840635 282.27915759319944
40.72081846896015 282.2791575933497
41.40073467996072 282.2791575934593
42.08389152174078 282.2791575935391
42.770312224606364 282.27915759359723
43.46002024147211 282.2791575936395
44.153039250534555 282.2791575936702
44.849393157983954 282.2791575936925
45.549106100755544 282.27915759370865
46.25220244932053 282.27915759372036
46.95870681051789 282.2791575937288
47.6686440304274 282.27915759373496
48.38203919728465 282.2791575937394
49.098917644438814 282.27915759374264
49.81930495335394 282.2791575937449
50.5432269566544 282.2791575937466
51.27070974121524 282.2791575937478
52.001779651298484 282.27915759374866
52.736463291735674 282.2791575937493
53.474787531158206 282.27915759374974
54.216779505275305 282.27915759375
54.96246662020141 282.2791575937503
55.71187655583334 282.2791575937505
56.46503726927808 282.2791575937506
57.22197699833232 282.27915759375065
57.98272426501465 282.2791575937507
58.747307879150846 282.27915759375077
59.51575694201402 282.27915759375077
60.28810085001994 282.27915759375077
61.064369298478674 282.27915759375077
61.844592285403806 282.27915759375077
62.6288001153799 282.27915759375077
63.417023403489466 282.27915759375077
64.20929307930044 282.27915759375077
65.00564039091536 282.27915759375077
65.80609690908308 282.27915759375077
66.61069453137465 282.27915759375077
67.41946548642393 282.27915759375077
68.23244233823456 282.27915759375077
69.04965799055438 282.27915759375077
69.87114569131835 282.27915759375077
70.6969390371616 282.27915759375077
71.5270719780035 282.27915759375077
72.36157882170436 282.27915759375077
73.20049423879595 282.27915759375077
74.04385326728728 282.27915759375077
74.89169131754682 282.27915759375077
75.7440441772632 282.27915759375077
76.600948016485 282.27915759375077
77.46243939274167 282.27915759375077
78.32855525624726 282.27915759375077
79.19933295518781 282.27915759375077
80.07481024109472 282.27915759375077
80.95502527430531 282.27915759375077
81.84001662951232 282.27915759375077
82.72982330140427 282.27915759375077
83.62448471039785 282.27915759375077
84.52404070846487 282.27915759375077
85.4285315850549 282.27915759375077
86.3379980731158 282.27915759375077
87.25248135521407 282.27915759375077
88.1720230697568 282.27915759375077
89.09666531731706 282.27915759375077
90.02645066706519 282.27915759375077
90.96142216330777 282.27915759375077
91.90162333213607 282.27915759375077
92.84709818818699 282.27915759375077
93.79789124151775 282.27915759375077
94.75404750459714 282.27915759375077
95.71561249941576 282.27915759375077
96.68263226471693 282.27915759375077
97.65515336335156 282.27915759375077
98.63322288975851 282.27915759375077
99.61688847757388 282.27915759375077
100.60619830737143 282.27915759375077
101.60120111453618 282.27915759375077
102.60194619727514 282.27915759375077
103.60848342476683 282.27915759375077
104.6208632454529 282.27915759375077
105.6391366954747 282.27915759375077
106.66335540725798 282.27915759375077
