time temp_rk
0.0 282.0
0.5010027207399597 282.0616391307027
1.0040253186511592 282.1098053817044
1.5090899167076903 282.1474056859723
2.0162160220218808 282.176731090749
2.5254212404492593 282.19958359220453
3.036721817125472 282.2173781120877
3.5501330419066526 282.23122402524467
4.065669551128867 282.2419900455939
4.583345550541981 282.2503556810923
5.103174978803709 282.2568519185274
5.625171626483652 282.2618933154719
6.149349221999892 282.26580326406287
6.675721493147366 282.2688338463346
7.20430221073727 282.2711814168285
7.735105219224109 282.27299881695046
8.268144457946367 282.27440493882625
8.803433975660381 282.27549220660234
9.34098794033525 282.2763324235609
9.880820645644146 282.2769813383322
10.422946515191557 282.2774822081208
10.967380105222482 282.27786857727335
11.514136106344614 282.27816644249936
12.06322934463614 282.2783959390235
12.614674782398007 282.2785726528245
13.168487518726298 282.2787086412348
13.724682790021955 282.27881322622517
14.28327597051297 282.2788936106248
14.844282572835322 282.27895535650754
15.407718248698878 282.27900275634966
15.973598789651001 282.2790391208191
16.541940127941814 282.2790670017887
17.112758337489588 282.27908836504804
17.686069634941344 282.2791047239793
18.261890380822127 282.2791172429564
18.840237080765572 282.2791268172775
19.42112638681855 282.2791341349178
20.004575098812726 282.2791397242092
20.590600165796687 282.2791439906306
21.179218687522972 282.2791472451788
21.77044791598481 282.27914972623336
22.364305256998403 282.279151616396
22.960808271827172 282.27915305545287
23.559974678844732 282.2791541503449
24.16182235523424 282.27915498283244
24.766369338722143 282.27915561538407
25.373633829344534 282.2791560956973
25.983634191245 282.2791564601676
26.596388954503 282.2791567365479
27.211916816991923 282.27915694598727
27.83023664626642 282.2791571045912
28.451367481478826 282.27915722461654
29.075328535324022 282.2791573153847
29.70213919601328 282.27915738397996
30.331819029276765 282.2791574357828
30.964387780394727 282.27915747487685
31.599865376258 282.2791575043592
32.238271927457646 282.2791575265775
32.87962773040414 282.2791575433095
33.5239532694768 282.279157555901
34.17126921920314 282.2791575653699
34.82159644646932 282.2791575724855
35.474956012761545 282.27915757782864
36.131369176439094 282.27915758183804
36.79085739503965 282.2791575848444
37.45344232761693 282.279157587097
38.11914583711163 282.2791575887836
38.787989992755975 282.2791575900455
39.4599970725123 282.27915759098886
40.135189565546526 282.2791575916936
40.81359017473686 282.2791575922197
41.49522181921829 282.2791575926121
42.18010763696372 282.2791575929046
42.868270987401964 282.2791575931225
43.559735454073625 282.2791575932846
44.25452484732519 282.2791575934052
44.95266320704205 282.2791575934948
45.6541748054213 282.2791575935613
46.35908414978466 282.2791575936107
47.0674159854325 282.27915759364726
47.77919529853941 282.27915759367437
48.49444731909236 282.27915759369444
49.213197523871756 282.2791575937092
49.93547163947641 282.2791575937202
50.66129564539322 282.2791575937283
51.39069577711207 282.27915759373434
52.123698529287005 282.2791575937388
52.86033065894432 282.279157593742
53.60061918873839 282.27915759374434
54.34459141025609 282.2791575937461
55.092274887370856 282.27915759374736
55.84369745964672 282.2791575937483
56.59888724579394 282.279157593749
57.357872647176364 282.2791575937495
58.12068235137216 282.2791575937499
58.88734533578822 282.2791575937502
59.65789087132958 282.27915759375037
60.43234852612481 282.27915759375054
61.21074816930823 282.27915759375065
61.99311997485999 282.2791575937507
62.77949442550504 282.2791575937507
63.56990231667238 282.27915759375077
64.36437476051502 282.27915759375077
65.16294318999235 282.27915759375077
65.96563936301571 282.27915759375077
66.77249536665852 282.27915759375077
