time d2_me
0.0 1.100000000000001
0.4999999999999997 1.100000000000001
1.0020029278717932 1.0978011834120567
1.5060333445820604 1.0955932721781085
2.0121125099190573 1.0933782227160354
2.5202592638902077 1.0911575802543312
3.0304906980939044 1.0889325620024541
3.542822662215894 1.086704124668769
4.057270142844605 1.0844730188251905
4.573847544504677 1.0822398324026474
5.092568896510625 1.080005025316112
5.613448004012619 1.0777689569183369
6.136498557376544 1.0755319076978016
6.661734210684746 1.0732940963829098
7.189168637519416 1.0710556933961204
7.718815570161406 1.068816831418021
8.250688826782126 1.0665776136696352
8.784802330023803 1.0643381203973736
9.321170119470006 1.0620984139449337
9.859806359837691 1.0598585427160485
10.400725346221058 1.057618544267846
10.943941507346013 1.0553784477235353
11.489469407519387 1.053138275652751
12.037323747755815 1.0508980455359451
12.58751936641859 1.0486577709040439
13.140071239604536 1.0464174622247957
13.694994481426933 1.0441771275916594
14.252304344296595 1.0419367732588865
14.812016219263116 1.039696404056877
15.374145636452416 1.037456023714399
15.938708265618631 1.0352156351084065
16.50571991681712 1.0329752404576025
17.07519654119749 1.0307348414723259
17.64715423191136 1.0284944394705489
18.22160922512694 1.0262540354675909
18.798577901141464 1.0240136302454628
19.37807678558238 1.0217732244064357
19.960122550688297 1.019532818414397
20.54473201666173 1.0172924126267575
21.13192215308607 1.015052007319054
21.721710080400374 1.0128116027039114
22.31411307142642 1.0105711989456412
22.90914855294323 1.008330796171482
23.50683410730493 1.0060903944802413
24.107187474098684 1.0038499939489434
24.71022655184012 1.0016095946379304
25.315969399703665 0.9993691965947848
25.924434239286388 0.9971287998573336
26.535639456403715 0.9948884044559562
27.149603602916002 0.9926480104153506
27.76634539858534 0.9904076177558855
28.385883732961698 0.9881672264946374
29.00823766729825 0.9859268366461827
29.63342643649571 0.9836864482232021
30.261469451075328 0.9814460612369444
30.892386299180846 0.9792056756975789
31.52619674860924 0.9769652916144643
32.162920748870675 0.9747249089963569
32.80257843327774 0.9724845278515643
33.445190121064385 0.9702441481880651
34.09077631953464 0.9680037700136034
34.73935772624192 0.9657633933357531
35.39095523119889 0.9635230181619728
36.04558991911844 0.9612826444996473
36.7032830716865 0.9590422723561166
37.36405616986672 0.956801901738698
38.02793089623778 0.9545615326547067
38.694929137363815 0.952321165111468
39.36507298619852 0.9500807991163266
40.03838474452314 0.947840434676656
40.71488692541946 0.9456000717998646
41.394602255777826 0.9433597104933997
42.077553678841184 0.9411193507647517
42.76376435678535 0.938878992621457
43.45325767333654 0.9366386360711003
44.14605723642632 0.9343982811213164
44.84218688088509 0.9321579277797918
45.54167067117425 0.929917576054266
46.24453290415811 0.9276772259525324
46.950798111916 0.9254368774824405
47.66049106459529 0.9231965306518949
48.373636773306075 0.9209561854688573
49.09026049305822 0.9187158419413465
49.81038772574136 0.9164755000774404
50.53404422314878 0.9142351598852754
51.26125599004595 0.9119948213730473
51.992049287284125 0.9097544845490123
52.72645063496023 0.9075141494214879
53.46448681562372 0.9052738159988521
54.20618487753087 0.9030334842895461
54.95157213794789 0.9007931543020734
55.70067618650329 0.8985528260450009
56.453524888590536 0.8963124995269597
57.21014638882188 0.8940721747566451
57.9705691145341 0.8918318517428188
58.734821779347364 0.8895915304943076
59.50293338677783 0.8873512110200051
60.2749332339052 0.8851108933288729
61.050850915096035 0.88287057742994
61.830716325783804 0.8806302633323045
62.61455966630699 0.8783899510451338
63.402411445805825 0.876149640577665
64.19430248617893 0.8739093319392071
64.99026392610115 0.8716690251391401
65.79032722510334 0.869428720186916
66.59452416771532 0.8671884170920604
67.40288686767329 0.8649481158641728
68.21544777219273 0.862707816512927
69.03223966630806 0.8604675190480721
69.85329567728009 0.8582272234794335
70.67864927907284 0.855986929816914
71.50833429690081 0.8537466380704932
72.34238491184772 0.8515063482502301
73.18083566555877 0.849266060366263
74.02372146500693 0.8470257744288098
74.87107758733522 0.8447854904481703
75.72293968477626 0.842545208434726
76.57934378965032 0.840304928398941
77.44032631944368 0.8380646503513629
78.3059240819683 0.835824374302625
79.17617428060522 0.8335841002634448
80.05111451963214 0.8313438282446268
80.93078280963749 0.8291035582570632
81.81521757302276 0.8268632903117341
82.70445764959413 0.8246230244197085
83.59854230224552 0.8223827605921465
84.4975112227349 0.8201424988402989
85.40140453755542 0.8179022391755085
86.310262813903 0.8156619816092122
87.22412706574298 0.8134217261529401
88.14303875997676 0.8111814728183178
89.06703982271117 0.808941221617068
89.99617264563211 0.8067009725610103
90.93048009248479 0.8044607256620623
91.87000550566214 0.8022204809322421
92.81479271290445 0.7999802383836677
93.7648860341112 0.7977399980285598
94.72033028826851 0.7954997598792412
95.68117080049346 0.7932595239481389
96.64745340919828 0.7910192902477863
97.6192244733767 0.7887790587908217
98.59653088001434 0.7865388295899922
99.57942005162654 0.7842986026581535
100.56793995392522 0.7820583780082717
101.56213910361816 0.779818155653424
102.56206657634297 0.7775779356068007
103.56777201473838 0.7753377178817055
104.57930563665595 0.7730975024915578
105.59671824351474 0.7708572894498946
106.62006122880241 0.7686170787703692
107.64938658672475 0.7663768704667553
108.68474692100763 0.7641366645529476
109.72619545385434 0.7618964610429624
110.77378603506087 0.7596562599509401
111.82757315129318 0.7574160612911461
112.8876119355296 0.7551758650779724
113.9539581766713 0.7529356713259394
115.02666832932525 0.7506954800496962
116.10579952376246 0.7484552912640241
117.19140957605545 0.7462151049838367
118.28355699839916 0.7439749212241817
