time temp_fe
0.0 0.0
0.11804916667090813 0.11804916667090737
0.23609833334181626 0.22237141640653846
0.3541475000127244 0.3145385697845917
0.4721966666836325 0.3959452648146531
0.5902458333545407 0.46782861272538057
0.7082950000254488 0.531285708542665
0.8263441666963568 0.5872892267149972
0.944393333367265 0.6367013077447474
1.0624425000381732 0.6802859200062592
1.1804916667090815 0.7187198614168757
1.2985408333799893 0.7526025481445018
1.4165900000508975 0.7824647218766536
1.5346391667218058 0.8087761931548023
1.6526883333927136 0.8319527257254542
1.7707375000636218 0.8523621556249878
1.88878666673453 0.870329828662701
2.006835833405438 0.8861434309737248
2.1248850000763464 0.9000572792705981
2.242934166747254 0.912296130230903
2.360983333418163 0.9230585620297518
2.4790325000890707 0.9325199752806945
2.5970816667599785 0.9408352555153634
2.7151308334308872 0.9481411347469155
2.833180000101795 0.9545582855674404
2.951229166772703 0.9601931775736503
3.0692783334436116 0.965139722651994
3.1873275001145194 0.9694807327424044
3.305376666785427 0.973289211102081
3.423425833456336 0.9766294957737394
3.5414750001272437 0.9795582718968099
3.6595241667981524 0.9821254676582996
