time temp_me
0.0 0.0
0.11804916667090813 0.11108136379505851
0.23609833334181626 0.21000886189805357
0.3541475000127244 0.2980919552175152
0.4721966666836325 0.376501223347546
0.5902458333545407 0.44628286002035367
0.7082950000254488 0.5083716801752338
0.8263441666963568 0.5636027889395514
0.944393333367265 0.6127220478971651
1.0624425000381732 0.6563954605551388
1.1804916667090815 0.6952175867711112
1.2985408333799893 0.7297190849449215
1.4165900000508975 0.7603734708946064
1.5346391667218058 0.7876031734249516
1.6526883333927136 0.811784958562658
1.7707375000636218 0.8332547871909881
1.88878666673453 0.852312164291348
2.006835833405438 0.8692240321205453
2.1248850000763464 0.8842282543570157
2.242934166747254 0.897536733480699
2.360983333418163 0.909338199357645
2.4790325000890707 0.9198007031356141
2.5970816667599785 0.9290738470786444
2.7151308334308872 0.9372907778388893
2.833180000101795 0.9445699678487784
2.951229166772703 0.9510168069843559
3.0692783334436116 0.9567250243739842
3.1873275001145194 0.9617779581797556
3.305376666785427 0.9662496893393531
3.423425833456336 0.9702060536030359
3.5414750001272437 0.9737055447154077
3.6595241667981524 0.9768001202576961
3.77757333346906 0.9795359204685745
3.895622500139968 0.9819539092861547
