time temp_be
0.0 0.0
0.23609833334181626 0.19100287329368015
0.4721966666836325 0.3460226532724846
0.7082950000254488 0.4717435817639597
0.944393333367265 0.5736259250485105
1.1804916667090815 0.6561268391004873
1.4165900000508975 0.7228819723108089
1.6526883333927136 0.7768546792537094
1.88878666673453 0.8204585344108679
2.1248850000763464 0.8556578510480328
2.360983333418163 0.8840500941252785
2.5970816667599785 0.9069333991867019
2.833180000101795 0.9253618482068582
3.0692783334436116 0.9401906888250764
3.305376666785427 0.9521132989700547
3.5414750001272437 0.9616913809716401
3.77757333346906 0.969379606549694
4.013671666810876 0.9755457171316202
4.249770000152693 0.980486904935816
4.485868333494508 0.9844431526452055
