time temp
0.0 0.0
0.31014553113887117 0.06728424423932111
0.6202910622777423 0.13011312615497062
0.9304365934166134 0.18877690075773046
1.2405821245554847 0.24354722491275638
1.5507276556943559 0.2946783290332817
1.8608731868332269 0.342408116219012
2.171018717972098 0.38695919325372685
2.4811642491109693 0.4285398376128349
2.7913097802498403 0.4673449043832605
3.1014553113887118 0.5035566767642905
3.4116008425275828 0.5373456635980105
3.7217463736664538 0.5688713471709015
4.031891904805325 0.5982828843333508
4.342037435944196 0.6257197638004328
4.652182967083068 0.6513124223248496
4.962328498221939 0.6751828222706173
5.27247402936081 0.6974449929633266
5.582619560499681 0.7182055380492471
5.892765091638552 0.7375641109603706
6.2029106227774236 0.7556138604554405
6.5130561539162946 0.7724418480874569
6.8232016850551656 0.7881294393357763
7.1333472161940366 0.8027526700352077
7.4434927473329076 0.8163825896351327
7.7536382784717786 0.8290855827282115
8.06378380961065 0.8409236702004037
8.373929340749521 0.8519547912714138
8.684074871888392 0.8622330676170975
8.994220403027263 0.8718090506923062
9.304365934166135 0.8807299533041366
9.614511465305005 0.8890398664210863
9.924656996443877 0.8967799621429862
10.234802527582747 0.9039886836997546
10.54494805872162 0.910701923293491
10.855093589860491 0.9169531885481739
11.165239120999361 0.9227737582840945
11.475384652138233 0.9281928282897312
11.785530183277103 0.9332376477222084
12.095675714415975 0.9379336467283288
12.405821245554847 0.9423045558414245
12.715966776693717 0.9463725176748135
13.026112307832589 0.9501581914002379
13.33625783897146 0.9536808504692331
13.646403370110331 0.9569584740068464
13.956548901249201 0.9600078322803149
14.266694432388073 0.9628445666201451
14.576839963526945 0.9654832641474087
14.886985494665815 0.9679375276389415
15.197131025804687 0.9702200408412551
15.507276556943557 0.9723426295245403
15.817422088082429 0.9743163185497536
16.1275676192213 0.9761513852046164
16.43771315036017 0.9778574090482408
16.747858681499043 0.9794433184889435
17.058004212637915 0.9809174343056526
17.368149743776783 0.9822875103099662
