time d2_fe
0.0 1.100000000000001
1.6259642069207372 1.100000000000001
3.2519284138414744 1.09779953271098
4.8778926207622115 1.095589402436998
6.503856827682949 1.0933718134693695
8.129821034603687 1.09114847831756
9.755785241524423 1.0889207234472755
11.38174944844516 1.0866895737899487
13.007713655365897 1.0844558196814462
14.633677862286635 1.0822200695185793
16.259642069207374 1.0799827909591921
17.885606276128108 1.0777443430228173
19.511570483048846 1.0755050010179068
21.137534689969584 1.0732649758464285
22.76349889689032 1.0710244289210908
24.389463103811057 1.0687834836711756
26.015427310731795 1.0665422344033617
27.641391517652533 1.06430075311647
29.26735572457327 1.0620590947364499
30.893319931494005 1.0598173011336052
32.51928413841475 1.0575754042023942
34.14524834533548 1.0553334282204576
35.771212552256216 1.0530913916540727
37.39717675917696 1.0508493085388306
39.02314096609769 1.048607189534681
40.64910517301843 1.0463650427315465
42.27506937993917 1.0441228742640285
43.9010335868599 1.041880688780117
45.52699779378064 1.0396384897983206
47.15296200070138 1.037396279979594
48.77892620762211 1.0351540613342434
50.404890414542855 1.0329118353792497
52.03085462146359 1.0306696032578064
53.656818828384324 1.0284273658300864
55.282783035305066 1.0261851237421125
56.9087472422258 1.0239428774779782
58.53471144914654 1.0217006273994167
60.160675656067276 1.0194583737757608
61.78663986298801 1.0172161168066116
63.41260406990875 1.0149738566389797
65.0385682768295 1.0127315933802357
66.66453248375022 1.0104893271078863
68.29049669067096 1.008247057876955
69.9164608975917 1.0060047857255392
71.54242510451243 1.0037625106790053
73.16838931143317 1.001520232753138
74.79435351835392 0.9992779519565169
76.42031772527464 0.9970356682922985
78.04628193219538 0.9947933817595543
79.67224613911613 0.9925510923542801
81.29821034603685 0.9903088000701445
82.9241745529576 0.9880665048990577
84.55013875987834 0.9858242068315931
86.17610296679906 0.9835819058573035
87.8020671737198 0.9813396019649565
89.42803138064055 0.9790972951427114
91.05399558756127 0.9768549853782523
92.67995979448202 0.9746126726588817
94.30592400140276 0.9723703569715981
95.9318882083235 0.9701280383031464
97.55785241524423 0.967885716640059
99.18381662216497 0.9656433919686858
100.80978082908571 0.9634010642752154
102.43574503600644 0.9611587335456901
104.06170924292718 0.9589163997660186
105.68767344984792 0.9566740629219835
107.31363765676865 0.9544317229992477
108.93960186368939 0.9521893799833583
110.56556607061013 0.9499470338597492
112.19153027753086 0.947704684613743
113.8174944844516 0.9454623322305521
115.44345869137234 0.9432199766952797
117.06942289829308 0.9409776179929183
118.69538710521381 0.9387352561083514
120.32135131213455 0.9364928910263525
121.9473155190553 0.934250522731583
123.57327972597602 0.9320081512085943
125.19924393289676 0.9297657764418241
126.8252081398175 0.9275233984155977
128.45117234673825 0.9252810171141257
130.077136553659 0.9230386325215029
131.7031007605797 0.9207962446217085
133.32906496750044 0.9185538533986045
134.95502917442118 0.9163114588359336
136.58099338134193 0.914069060917319
138.20695758826267 0.9118266596262632
139.8329217951834 0.9095842549461465
141.45888600210412 0.9073418468602268
143.08485020902486 0.9050994353516362
144.7108144159456 0.902857020403382
146.33677862286635 0.9006146019983449
147.9627428297871 0.8983721801192766
149.58870703670783 0.8961297547488
151.21467124362854 0.893887325869407
152.84063545054929 0.8916448934634573
154.46659965747003 0.8894024575131774
156.09256386439077 0.887160018000659
157.7185280713115 0.8849175749078579
159.34449227823225 0.8826751282165923
160.970456485153 0.8804326779085416
162.5964206920737 0.8781902239652445
164.22238489899445 0.8759477663680982
165.8483491059152 0.8737053050983569
167.47431331283593 0.8714628401371298
169.10027751975667 0.8692203714653804
170.72624172667742 0.8669778990639241
172.35220593359813 0.8647354229134271
173.97817014051887 0.8624929429944055
175.6041343474396 0.8602504592872221
177.23009855436035 0.8580079717720864
178.8560627612811 0.8557654804290523
180.48202696820184 0.8535229852380164
182.10799117512255 0.8512804861787167
183.7339553820433 0.8490379832307303
185.35991958896403 0.8467954763734724
186.98588379588477 0.8445529655861944
188.61184800280552 0.8423104508479817
190.23781220972626 0.8400679321377523
191.863776416647 0.8378254094342558
193.4897406235677 0.8355828827160693
195.11570483048845 0.8333403519615982
196.7416690374092 0.8310978171490723
198.36763324432994 0.8288552782565457
199.99359745125068 0.8266127352618934
201.61956165817142 0.8243701881428094
203.24552586509213 0.8221276368768062
204.87149007201288 0.8198850814412116
206.49745427893362 0.8176425218131662
208.12341848585436 0.8153999579696231
209.7493826927751 0.8131573898873439
211.37534689969584 0.8109148175428978
213.00131110661658 0.8086722409126595
214.6272753135373 0.8064296599728064
216.25323952045804 0.8041870746993159
217.87920372737878 0.8019444850679658
219.50516793429952 0.7997018910543281
221.13113214122026 0.7974592926337698
222.757096348141 0.7952166897814501
224.38306055506172 0.7929740824723167
226.00902476198246 0.7907314706811043
227.6349889689032 0.788488854382332
229.26095317582394 0.7862462335503017
230.88691738274468 0.7840036081590942
232.51288158966543 0.7817609781825673
234.13884579658617 0.7795183435943535
235.76481000350688 0.777275704367857
237.39077421042762 0.7750330604762514
239.01673841734836 0.7727904118924767
240.6427026242691 0.7705477585892366
242.26866683118985 0.768305100538996
243.8946310381106 0.7660624377139783
245.5205952450313 0.7638197700861619
247.14655945195204 0.761577097627278
248.77252365887279 0.7593344203088069
250.39848786579353 0.7570917381019765
