time temp_fe
279.6658435903668 282.27915759375077
281.2918077972875 282.27915759375077
282.91777200420825 282.27915759375077
284.543736211129 282.27915759375077
286.16970041804973 282.27915759375077
287.79566462497047 282.27915759375077
289.4216288318912 282.27915759375077
291.04759303881195 282.27915759375077
292.6735572457327 282.27915759375077
294.29952145265344 282.27915759375077
295.9254856595742 282.27915759375077
297.5514498664949 282.27915759375077
299.17741407341566 282.27915759375077
300.8033782803364 282.27915759375077
302.4293424872571 282.27915759375077
304.05530669417783 282.27915759375077
305.68127090109857 282.27915759375077
307.3072351080193 282.27915759375077
308.93319931494005 282.27915759375077
310.5591635218608 282.2791575937508
312.18512772878154 282.2791575937508
313.8110919357023 282.2791575937508
315.437056142623 282.2791575937508
317.06302034954376 282.2791575937508
318.6889845564645 282.2791575937508
320.31494876338525 282.2791575937508
321.940912970306 282.2791575937508
323.5668771772267 282.2791575937508
325.1928413841474 282.2791575937508
326.81880559106816 282.2791575937508
328.4447697979889 282.2791575937508
330.07073400490964 282.2791575937508
331.6966982118304 282.2791575937508
333.3226624187511 282.2791575937508
334.94862662567186 282.2791575937508
336.5745908325926 282.2791575937508
338.20055503951335 282.2791575937508
339.8265192464341 282.2791575937508
341.45248345335483 282.2791575937508
343.0784476602756 282.2791575937508
344.70441186719626 282.2791575937508
346.330376074117 282.2791575937508
347.95634028103774 282.2791575937508
349.5823044879585 282.2791575937508
351.2082686948792 282.2791575937508
352.83423290179996 282.2791575937508
354.4601971087207 282.2791575937508
356.08616131564145 282.2791575937508
357.7121255225622 282.2791575937508
359.33808972948293 282.2791575937508
360.9640539364037 282.2791575937508
362.5900181433244 282.2791575937508
364.2159823502451 282.2791575937508
365.84194655716584 282.2791575937508
367.4679107640866 282.2791575937508
369.0938749710073 282.2791575937508
370.71983917792807 282.2791575937508
372.3458033848488 282.2791575937508
373.97176759176955 282.2791575937508
375.5977317986903 282.2791575937508
377.22369600561103 282.2791575937508
378.8496602125318 282.2791575937508
380.4756244194525 282.2791575937508
382.10158862637326 282.2791575937508
383.727552833294 282.2791575937508
385.3535170402147 282.2791575937508
386.9794812471354 282.2791575937508
388.60544545405617 282.2791575937508
390.2314096609769 282.2791575937508
391.85737386789765 282.2791575937508
393.4833380748184 282.2791575937508
395.10930228173913 282.2791575937508
396.7352664886599 282.2791575937508
398.3612306955806 282.2791575937508
399.98719490250136 282.2791575937508
401.6131591094221 282.2791575937508
403.23912331634284 282.2791575937508
404.8650875232636 282.2791575937508
406.49105173018427 282.2791575937508
408.117015937105 282.2791575937508
409.74298014402575 282.2791575937508
411.3689443509465 282.2791575937508
412.99490855786723 282.2791575937508
414.620872764788 282.2791575937508
416.2468369717087 282.2791575937508
417.87280117862946 282.2791575937508
419.4987653855502 282.2791575937508
421.12472959247094 282.2791575937508
422.7506937993917 282.2791575937508
424.3766580063124 282.2791575937508
426.00262221323317 282.2791575937508
427.62858642015385 282.2791575937508
429.2545506270746 282.2791575937508
430.88051483399533 282.2791575937508
432.5064790409161 282.2791575937508
434.1324432478368 282.2791575937508
435.75840745475756 282.2791575937508
437.3843716616783 282.2791575937508
439.01033586859904 282.2791575937508
440.6363000755198 282.2791575937508
442.2622642824405 282.2791575937508
443.88822848936127 282.2791575937508
445.514192696282 282.2791575937508
447.14015690320275 282.2791575937508
448.76612111012344 282.2791575937508
450.3920853170442 282.2791575937508
452.0180495239649 282.2791575937508
453.64401373088566 282.2791575937508
455.2699779378064 282.2791575937508
456.89594214472714 282.2791575937508
458.5219063516479 282.2791575937508
460.1478705585686 282.2791575937508
461.77383476548937 282.2791575937508
463.3997989724101 282.2791575937508
465.02576317933085 282.2791575937508
466.6517273862516 282.2791575937508
468.27769159317234 282.2791575937508
469.903655800093 282.2791575937508
471.52962000701376 282.2791575937508
473.1555842139345 282.2791575937508
474.78154842085524 282.2791575937508
476.407512627776 282.2791575937508
478.0334768346967 282.2791575937508
479.65944104161747 282.2791575937508
481.2854052485382 282.2791575937508
482.91136945545895 282.2791575937508
484.5373336623797 282.2791575937508
486.16329786930044 282.2791575937508
487.7892620762212 282.2791575937508
489.41522628314186 282.2791575937508
491.0411904900626 282.2791575937508
492.66715469698335 282.2791575937508
494.2931189039041 282.2791575937509
495.91908311082483 282.2791575937509
497.54504731774557 282.2791575937509
499.1710115246663 282.2791575937509
500.79697573158705 282.2791575937509
502.4229399385078 282.2791575937509
504.04890414542854 282.2791575937509
505.6748683523493 282.2791575937509
507.30083255927 282.2791575937509
508.92679676619076 282.2791575937509
510.55276097311145 282.2791575937509
512.1787251800322 282.2791575937509
513.804689386953 282.2791575937509
515.4306535938737 282.2791575937509
517.0566178007945 282.2791575937509
518.6825820077152 282.2791575937509
520.308546214636 282.2791575937509
521.9345104215566 282.2791575937509
523.5604746284773 282.2791575937509
525.1864388353981 282.2791575937509
526.8124030423188 282.2791575937509
528.4383672492396 282.2791575937509
530.0643314561603 282.2791575937509
531.6902956630811 282.2791575937509
533.3162598700018 282.2791575937509
534.9422240769226 282.2791575937509
536.5681882838433 282.2791575937509
538.194152490764 282.2791575937509
539.8201166976847 282.2791575937509
541.4460809046054 282.2791575937509
543.0720451115262 282.2791575937509
544.6980093184469 282.2791575937509
546.3239735253677 282.2791575937509
547.9499377322884 282.2791575937509
549.5759019392092 282.2791575937509
551.2018661461299 282.2791575937509
552.8278303530507 282.2791575937509
554.4537945599714 282.2791575937509
556.0797587668922 282.2791575937509
557.7057229738128 282.2791575937509
559.3316871807336 282.2791575937509
560.9576513876543 282.2791575937509
562.583615594575 282.2791575937509
564.2095798014958 282.2791575937509
565.8355440084165 282.2791575937509
567.4615082153373 282.2791575937509
569.087472422258 282.2791575937509
570.7134366291788 282.2791575937509
572.3394008360995 282.2791575937509
573.9653650430203 282.2791575937509
575.5913292499409 282.2791575937509
577.2172934568617 282.2791575937509
578.8432576637824 282.2791575937509
580.4692218707032 282.2791575937509
582.0951860776239 282.2791575937509
583.7211502845446 282.2791575937509
585.3471144914654 282.2791575937509
586.9730786983861 282.2791575937509
588.5990429053069 282.2791575937509
590.2250071122276 282.2791575937509
591.8509713191484 282.2791575937509
593.476935526069 282.2791575937509
595.1028997329898 282.2791575937509
596.7288639399105 282.2791575937509
598.3548281468313 282.2791575937509
599.980792353752 282.2791575937509
601.6067565606728 282.2791575937509
603.2327207675935 282.2791575937509
604.8586849745142 282.2791575937509
606.484649181435 282.2791575937509
608.1106133883557 282.2791575937509
609.7365775952765 282.2791575937509
611.3625418021971 282.2791575937509
612.9885060091179 282.2791575937509
614.6144702160386 282.2791575937509
616.2404344229594 282.2791575937509
617.8663986298801 282.2791575937509
619.4923628368009 282.2791575937509
621.1183270437216 282.2791575937509
622.7442912506424 282.2791575937509
624.3702554575631 282.2791575937509
625.9962196644838 282.2791575937509
627.6221838714046 282.2791575937509
629.2481480783252 282.2791575937509
630.874112285246 282.2791575937509
632.5000764921667 282.2791575937509
634.1260406990875 282.2791575937509
635.7520049060082 282.2791575937509
637.377969112929 282.2791575937509
639.0039333198497 282.2791575937509
640.6298975267705 282.2791575937509
642.2558617336912 282.2791575937509
643.881825940612 282.2791575937509
645.5077901475327 282.2791575937509
647.1337543544533 282.2791575937509
648.7597185613741 282.2791575937509
650.3856827682948 282.2791575937509
652.0116469752156 282.2791575937509
653.6376111821363 282.2791575937509
655.2635753890571 282.2791575937509
656.8895395959778 282.2791575937509
658.5155038028986 282.2791575937509
660.1414680098193 282.2791575937509
661.7674322167401 282.2791575937509
663.3933964236608 282.2791575937509
665.0193606305816 282.2791575937509
666.6453248375022 282.2791575937509
668.2712890444229 282.2791575937509
669.8972532513437 282.2791575937509
671.5232174582644 282.2791575937509
673.1491816651852 282.2791575937509
674.7751458721059 282.27915759375094
676.4011100790267 282.27915759375094
678.0270742859474 282.27915759375094
679.6530384928682 282.27915759375094
681.2790026997889 282.27915759375094
682.9049669067097 282.27915759375094
684.5309311136303 282.27915759375094
686.1568953205511 282.27915759375094
687.7828595274718 282.27915759375094
689.4088237343925 282.27915759375094
691.0347879413133 282.27915759375094
692.660752148234 282.27915759375094
694.2867163551548 282.27915759375094
695.9126805620755 282.27915759375094
697.5386447689963 282.27915759375094
699.164608975917 282.27915759375094
700.7905731828378 282.27915759375094
702.4165373897584 282.27915759375094
704.0425015966792 282.27915759375094
705.6684658035999 282.27915759375094
707.2944300105207 282.27915759375094
708.9203942174414 282.27915759375094
710.5463584243621 282.27915759375094
712.1723226312829 282.27915759375094
713.7982868382036 282.27915759375094
715.4242510451244 282.27915759375094
717.0502152520451 282.27915759375094
718.6761794589659 282.27915759375094
720.3021436658865 282.27915759375094
721.9281078728073 282.27915759375094
723.554072079728 282.27915759375094
725.1800362866488 282.27915759375094
726.8060004935695 282.27915759375094
728.4319647004902 282.27915759375094
730.057928907411 282.27915759375094
731.6838931143317 282.27915759375094
733.3098573212525 282.2791575937509
734.9358215281732 282.27915759375094
736.561785735094 282.27915759375094
738.1877499420146 282.27915759375094
739.8137141489354 282.2791575937509
741.4396783558561 282.27915759375094
743.0656425627769 282.2791575937509
744.6916067696976 282.27915759375094
746.3175709766184 282.2791575937509
747.9435351835391 282.27915759375094
749.5694993904598 282.2791575937509
751.1954635973806 282.27915759375094
752.8214278043013 282.2791575937509
754.4473920112221 282.27915759375094
756.0733562181427 282.2791575937509
757.6993204250635 282.27915759375094
759.3252846319842 282.2791575937509
760.951248838905 282.279157593751
762.5772130458257 282.27915759375077
764.2031772527465 282.27915759375117
765.8291414596672 282.279157593749
767.455105666588 282.27915759376083
769.0810698735087 282.2791575936972
770.7070340804294 282.27915759405823
772.3329982873502 282.27915759185925
773.9589624942708 282.2791576063015
775.5849267011916 282.27915750353617
777.2108909081123 282.27915830000785
778.8368551150331 282.27915153459446
780.4628193219538 282.2792149806822
782.0887835288746 282.2785522395215
783.7147477357953 282.2863474552145
785.3407119427161 282.1816701341222
786.9666761496368 283.8124782169604
788.5926403565576 252.8269850325151
