time temp
0.0 0.0
0.31014553113887094 0.004322102950496287
0.6210250505037462 0.00808354693376856
0.9326463069515252 0.011355566359736002
1.2450162425754865 0.014200644295492282
1.5581411141200894 0.016673523270196
1.872026598796915 0.018822113948200325
2.1866778860023857 0.020688308463899574
2.50209975642943 0.02230870571213117
2.8182966500075133 0.023715256043523425
3.1352727240166365 0.024935832721212137
3.45303190261445 0.025994737229517284
3.771577918901147 0.026913145145975648
4.090914350531159 0.027709498840298608
4.411044649768424 0.02839985278084356
4.731972168775949 0.028998176735765213
5.053700180832277 0.02951662166890756
5.376231898078202 0.029965752661858858
5.699570486316631 0.030354752750682223
6.023719077316951 0.030691601153289838
6.348680779011953 0.03098322898337713
6.674458683919924 0.031235655199520096
7.001055876075959 0.031454105223637896
7.328475436714581 0.03164311437916112
7.656720448909284 0.0318066180450991
7.985794001343267 0.0319480301950108
8.315699191358796 0.03207031178772368
8.64643912740939 0.03217603029748872
8.978016931019493 0.03226741151229717
9.310435738339446 0.03234638458921424
9.643698701369287 0.03241462123181549
9.977808988912864 0.03247356974628701
10.312769787313423 0.03252448463717528
10.648584301013306 0.032568452319925
10.985255752972945 0.032606413453901695
11.322787384978366 0.032639182335266526
11.661182457861106 0.032667463732654056
12.000444251650311 0.032691867499480054
12.34057606567297 0.03271292125361924
12.681581218615428 0.03273108137761227
13.023463048556701 0.03274674255979093
13.366224912982089 0.032760246068114895
13.70987018878381 0.03277188692351629
14.054402272254093 0.03278192011787695
14.399824579074819 0.03279056600275254
14.746140544307071 0.03279801495850876
15.09335362238289 0.032804431439149795
15.441467287101267 0.03280995747560311
15.790485031629538 0.03281471570939942
16.1404103685112 0.03281881201916903
16.491246829680723 0.03282233779410859
16.842997966485743 0.03282537190159829
17.19566734971663 0.03282798238965867
17.549258569643726 0.03283022795979562
17.90377523606182 0.032832159240882675
18.259220978341897 0.03283381989079004
18.6155994454898 0.03283524754885647
18.972914306211447 0.032836474659205805
19.331169248984462 0.03283752918233418
19.690367982135744 0.03283843520998886
20.050514233924638 0.03283921349635577
20.4116117526314 0.03283988191689957
20.773664306650723 0.03284045586461204
21.136675684589783 0.03284094859211706
21.500649695370758 0.03284137150702193
21.865590168337377 0.032841734426810376
22.231500953365263 0.03284204579880523
22.598385920975865 0.032842312889926006
22.966248962453754 0.032842541950380166
23.335093989967 0.0328427383548302
23.704924936690535 0.032842906724088294
24.075745756932204 0.03284305103007412
24.44756042626156 0.03284317468621367
24.820372941640976 0.03284328062539288
25.1941873215592 0.03284337136707549
25.569007606167048 0.032843449075144804
25.9448378574153 0.03284351560770915
26.321682159194562 0.0328435725599725
26.699544617477024 0.032843621301150705
27.078429360460245 0.03284366300625052
27.458340538712555 0.032843698683400646
27.83928232532037 0.032843729197370664
28.221258916037065 0.03284375528980732
28.604274529433646 0.03284377759662149
28.988333407050916 0.03284379666296289
29.373439813553382 0.03284381295606309
29.759598036884498 0.032843826876291615
30.14681238842379 0.03284383876665231
30.53508720314511 0.03284384892094394
30.924426839776807 0.032843857590755476
31.314835680963032 0.0328438649914915
31.706318133426826 0.03284387130753785
32.09887862813452 0.03284387669668831
32.49252162046168 0.032843881293956656
32.88725159036059 0.03284388521483805
33.2830730425291 0.0328438885581086
33.679990506580985 0.032843891408226966
34.078008537218004 0.032843893837394944
34.47713171440305 0.03284389590732317
34.87736464353523 0.032843897670748134
35.27871195562617 0.032843899172714686
35.681178307477914 0.03284390045170227
36.08476838186235 0.03284390154056638
36.48948688770229 0.03284390246735924
36.895338560253805 0.03284390325602615
37.302328161290504 0.032843903927002316
37.71046047928899 0.03284390449771735
38.119740329616214 0.032843904983042904
38.53017255471824 0.032843905395662176
38.941762024310734 0.03284390574638962
39.35451363557091 0.03284390604443388
39.76843231333132 0.03284390629765355
40.18352301027516 0.03284390651273483
40.59979070713328 0.03284390669537984
41.01724041288291 0.03284390685044514
41.43587716494799 0.03284390698207318
41.855706029401254 0.032843907093766944
42.27673210116819 0.03284390718853558
42.69896050423249 0.03284390726891573
43.122396391843445 0.032843907337081646
43.547044946725094 0.03284390739487009
43.97291138128707 0.03284390744385135
44.40000093783743 0.03284390748536126
