time diameter
0.8362905310431953 0.7631004087668817
0.8350666201690409 0.7614233771422431
0.8338427125756362 0.7597475803367206
0.832618808272585 0.7580730192574933
0.831394907269534 0.7563996948137397
0.8301710095761714 0.7547276079166454
0.8289471152022286 0.7530567594794109
0.8277232241574799 0.751387150417258
0.8264993364517423 0.7497187816474381
0.8252754520948762 0.7480516540892398
0.8240515710967864 0.7463857686639956
0.8228276934674205 0.7447211262950904
0.821603819216771 0.7430577279079688
0.8203799483548749 0.7413955744301426
0.8191560808918138 0.7397346667911988
0.8179322168377138 0.7380750059228073
0.8167083562027474 0.7364165927587283
0.8154844989971317 0.7347594282348205
0.8142606452311301 0.7331035132890493
0.8130367949150515 0.7314488488614936
0.8118129480592517 0.7297954358943552
0.8105891046741337 0.7281432753319654
0.8093652647701458 0.7264923681207941
0.8081414283577851 0.7248427152094572
0.8069175954475957 0.7231943175487253
0.8056937660501692 0.7215471760915313
0.8044699401761455 0.7199012917929788
0.8032461178362131 0.7182566656103505
0.8020222990411088 0.7166132985031163
0.8007984838016186 0.7149711914329417
0.7995746721285776 0.7133303453636965
0.7983508640328707 0.7116907612614628
0.7971270595254328 0.7100524400945433
0.7959032586172486 0.70841538283347
0.7946794613193531 0.7067795904510137
0.7934556676428327 0.7051450639221908
0.7922318775988247 0.7035118042242736
0.7910080911985173 0.7018798123367982
0.7897843084531516 0.7002490892415731
0.7885605293740195 0.6986196359226886
0.7873367539724662 0.696991453366525
0.7861129822598887 0.6953645425617624
0.784889214247738 0.6937389044993881
0.7836654499475182 0.6921145401727075
0.7824416893707866 0.6904914505773514
0.7812179325291548 0.6888696367112865
0.779994179434289 0.6872490995748235
0.7787704300979099 0.6856298401706267
0.777546684531793 0.6840118595037233
0.7763229427477699 0.6823951585815126
0.7750992047577273 0.6807797384137754
0.7738754705736082 0.6791656000126831
0.7726517402074117 0.6775527443928078
0.7714280136711947 0.6759411725711306
0.7702042909770699 0.6743308855670529
0.7689805721372087 0.6727218844024044
0.7677568571638399 0.6711141701014532
0.7665331460692505 0.6695077436909164
0.7653094388657857 0.6679026061999683
0.7640857355658509 0.6662987586602517
0.7628620361819096 0.6646962021058866
0.7616383407264861 0.6630949375734809
0.760414649212164 0.6614949661021403
0.7591909616515876 0.6598962887334779
0.7579672780574628 0.6582989065116247
0.7567435984425555 0.6567028204832392
0.7555199228196948 0.6551080316975186
0.7542962512017706 0.6535145412062083
0.7530725836017363 0.6519223500636121
0.7518489200326074 0.6503314593266033
0.7506252605074635 0.6487418700546346
0.749401605039447 0.6471535833097484
0.7481779536417649 0.6455666001565881
0.7469543063276892 0.6439809216624082
0.7457306631105558 0.6423965488970849
0.744507024003767 0.6408134829331275
0.7432833890207907 0.6392317248456881
0.7420597581751603 0.6376512757125737
0.7408361314804772 0.6360721366142562
0.7396125089504086 0.6344943086338838
0.7383888905986902 0.6329177928572921
0.7371652764391254 0.631342590373015
0.7359416664855861 0.629768702272296
0.7347180607520127 0.6281961296490995
0.7334944592524157 0.626624873600122
0.7322708620008752 0.6250549352248036
0.731047269011541 0.6234863156253394
0.7298236802986348 0.6219190159066907
0.7286000958764484 0.6203530371765975
0.7273765157593459 0.618788380545589
0.7261529399617638 0.6172250471269963
0.7249293684982108 0.6156630380369632
0.7237058013832692 0.6141023543944591
0.7224822386315944 0.6125429973212901
0.7212586802579166 0.6109849679421115
0.7200351262770401 0.6094282673844398
0.7188115767038451 0.6078728967786644
0.7175880315532868 0.6063188572580603
0.7163644908403964 0.6047661499588005
0.7151409545802827 0.6032147760199676
0.7139174227881313 0.6016647365835673
0.7126938954792051 0.6001160327945398
0.7114703726688459 0.5985686658007733
0.7102468543724745 0.5970226367531158
0.7090233406055898 0.5954779468053891
0.7077998313837726 0.5939345971144
0.7065763267226822 0.5923925888399546
0.7053528266380603 0.5908519231448703
0.7041293311457295 0.5893126011949894
0.7029058402615947 0.587774624159192
0.7016823540016436 0.5862379932094092
0.700458872381947 0.5847027095206365
0.6992353954186595 0.583168774270947
0.6980119231280209 0.5816361886415051
0.6967884555263547 0.5801049538165798
0.6955649926300713 0.5785750709835582
0.6943415344556667 0.5770465413329596
0.6931180810197236 0.5755193660584491
0.6918946323389129 0.5739935463568514
0.6906711884299928 0.5724690834281645
0.6894477493098102 0.5709459784755742
0.6882243149953018 0.569424232705468
0.687000885503494 0.5679038473274497
0.6857774608515037 0.5663848235543527
0.6845540410565389 0.5648671626022558
0.6833306261359003 0.5633508656904961
0.6821072161069799 0.561835934041685
0.6808838109872637 0.5603223688817218
0.6796604107943314 0.5588101714398095
0.678437015545857 0.5572993429484684
0.6772136252596096 0.5557898846435522
0.6759902399534551 0.5542817977642621
0.674766859645355 0.5527750835531626
0.6735434843533684 0.5512697432561964
0.6723201140956525 0.5497657781226999
0.6710967488904628 0.5482631894054183
0.6698733887561548 0.5467619783605215
0.6686500337111836 0.5452621462476195
0.6674266837741056 0.543763694329778
0.6662033389635782 0.5422666238735347
0.6649799992983618 0.5407709361489149
0.6637566647973195 0.5392766324294469
0.6625333354794185 0.5377837139921794
0.6613100113637301 0.5362921821176968
0.6600866924694315 0.5348020380901359
0.6588633788158058 0.5333132831972022
0.6576400704222434 0.5318259187301865
0.6564167673082414 0.5303399459839812
0.6551934694934071 0.5288553662570977
0.6539701769974553 0.5273721808516832
0.6527468898402123 0.525890391073537
0.651523608041615 0.5244099982321281
0.6503003316217119 0.5229310036406124
0.6490770606006638 0.5214534086158501
0.647853794998746 0.5199772144784229
0.6466305348363472 0.5185024225526513
0.6454072801339723 0.5170290341666132
0.6441840309122404 0.5155570506521602
0.64296078719189 0.5140864733449372
0.6417375489937751 0.5126173035843992
0.6405143163388703 0.5111495427138298
0.6392910892482686 0.5096831920803594
0.6380678677431841 0.5082182530349838
0.6368446518449522 0.5067547269325826
0.6356214415750305 0.5052926151319374
0.6343982369550005 0.5038319189957511
0.633175038006567 0.5023726398906667
0.6319518447515607 0.5009147791872862
0.6307286572119388 0.49945833826018976
0.6295054754097851 0.4980033184879545
0.6282822993673111 0.4965497212531747
0.6270591291068586 0.4950975479424809
0.6258359646508985 0.4936467999465594
0.6246128060220336 0.4921974786601726
0.6233896532429984 0.4907495854821782
0.6221665063366607 0.4893031218155498
0.6209433653260226 0.487858089067397
0.6197202302342213 0.48641448864898573
0.6184971010845309 0.4849723219757584
0.6172739779003623 0.483531590467355
0.6160508607052653 0.48209229554763366
0.6148277495229292 0.4806544386446916
0.6136046443771838 0.47921802119088597
0.6123815452920012 0.47778304462285526
0.6111584522914959 0.4763495103815408
0.6099353653999269 0.47491741991220787
0.6087122846416985 0.4734867746644677
0.6074892100413608 0.47205757609229915
0.6062661416236125 0.4706298256540703
0.6050430794132997 0.4692035248125612
0.6038200234354199 0.4677786750349858
0.6025969737151207 0.46635527779301433
0.6013739302777026 0.4649333345627958
0.6001508931486196 0.46351284682498106
0.5989278623534808 0.4620938160647455
0.5977048379180505 0.4606762437718121
0.5964818198682518 0.45926013144047473
0.5952588082301651 0.4578454805696216
0.5940358030300319 0.45643229266275864
0.5928128042942548 0.4550205692280332
0.591589812049398 0.4536103117782583
0.5903668263221906 0.45220152183093654
0.5891438471395272 0.4507942009082839
0.5879208745284681 0.44938835053725523
0.5866979085162422 0.4479839722495676
0.585474949130248 0.446581067581726
0.5842519963980546 0.4451796380750479
0.5830290503474034 0.44377968527568856
0.5818061110062096 0.4423812107346662
0.580583178402563 0.4409842160078876
0.5793602525647311 0.43958870265617406
0.5781373335211587 0.4381946722452866
0.57691442130047 0.43680212634595283
0.5756915159314714 0.4354110665338928
0.5744686174431506 0.4340214943898456
0.5732457258646805 0.4326334114995959
0.5720228412254195 0.43124681945400084
0.5707999635549127 0.4298617198490175
0.5695770928828953 0.4284781142857295
0.5683542292392918 0.42709600437037515
0.5671313726542198 0.42571539171437445
0.5659085231579906 0.42433627793435763
0.5646856807811106 0.42295866465219284
0.5634628455542834 0.42158255349501456
0.5622400175084118 0.42020794609525214
0.561017196674599 0.41883484409065874
0.5597943830841505 0.41746324912433996
0.5585715767685763 0.41609316284478326
0.5573487777595917 0.4147245869058871
0.5561259860891197 0.4133575229669909
0.554903201789293 0.41199197269290505
0.553680424892456 0.4106279377539401
0.5524576554311652 0.4092654198259382
0.5512348934381932 0.407904420590303
0.5500121389465292 0.4065449417340306
0.548789391989381 0.4051869849497406
0.5475666526001773 0.4038305519357072
0.5463439208125699 0.4024756443958911
0.545121196660435 0.4011222640399711
0.5438984801778756 0.39977041258337576
0.5426757713992234 0.3984200917473162
0.5414530703590412 0.39707130325881823
0.5402303770921244 0.39572404885075546
0.5390076916335035 0.3943783302618819
0.5377850140184463 0.39303414923686575
0.5365623442824596 0.39169150752632265
0.5353396824612916 0.3903504068868493
0.5341170285909341 0.3890108490810583
0.5328943827076251 0.38767283587761175
0.5316717448478503 0.38633636905125623
0.5304491150483458 0.38500145038285777
0.5292264933461004 0.3836680816594368
0.5280038797783576 0.3823362646742039
0.5267812743826189 0.3810060012265955
0.5255586771966446 0.3796772931223101
0.5243360882584577 0.378350142173344
0.5231135076063453 0.37702455019802883
0.5218909352788617 0.37570051902106794
0.5206683713148306 0.37437805047357364
0.5194458157533476 0.37305714639310505
0.5182232686337827 0.3717378086237059
0.5170007299957834 0.37042003901594256
0.5157781998792764 0.3691038394269425
0.514555678324471 0.36778921172043344
0.5133331653718612 0.36647615776678205
0.5121106610622292 0.36516467944303377
0.5108881654366472 0.3638547786329525
0.5096656785364807 0.3625464572270604
0.5084432004033909 0.361239717122679
0.5072207310793383 0.3599345602239693
0.5059982706065845 0.35863098844197355
0.5047758190276963 0.3573290036946561
0.5035533763855476 0.35602860790694574
0.5023309427233225 0.35472980301077767
0.5011085180845188 0.35343259094513596
0.499886102512951 0.3521369736560969
0.49866369605275296 0.3508429530968718
0.49744129874838133 0.3495505312278509
0.49621891064461854 0.3482597100166472
0.4949965317865758 0.346970491438141
0.4937741622196968 0.34568287747452475
0.4925518019897609 0.344396870115348
0.491329451142886 0.3431124713575632
0.4901071097255323 0.34182968320557156
0.4888847777845055 0.34054850767126943
0.4876624553669603 0.3392689467740951
0.48644014252040424 0.33799100254107567
0.48521783929270035 0.3367146770068752
0.4839955457320711 0.3354399722138422
0.48277326188710307 0.3341668902120583
0.4815509878067484 0.3328954330593871
0.4803287235403307 0.3316256028215236
0.4791064691375475 0.33035740157204335
0.47788422464847397 0.3290908313924534
0.4766619901235683 0.32782589437224224
0.47543976561367307 0.3265625926089316
0.47421755117002173 0.32530092820812717
0.47299534684424077 0.3240409032835712
0.47177315268835485 0.32278251995719454
0.47055096875478997 0.32152578035917
0.46932879509637876 0.32027068662796543
0.4681066317663632 0.3190172409103977
0.4668844788184008 0.31776544536168727
0.4656623363065672 0.3165153021455127
0.46444020428536115 0.3152668134340665
0.46321808280970855 0.3140199814081107
0.46199597193496833 0.3127748082570335
0.4607738717169356 0.3115312961789059
0.45955178221184595 0.3102894473805393
0.4583297034763817 0.30904926407754396
0.45710763556767514 0.3078107484943866
0.45588557854331413 0.30657390286445024
0.4546635324613468 0.30533872943009366
0.4534414973802862 0.3041052304427114
0.45221947335911516 0.3028734081627947
0.45099746045729233 0.3016432648599927
0.44977545873475594 0.30041480281317456
0.44855346825193004 0.29918802431049185
0.4473314890697291 0.2979629316494413
0.44610952124956343 0.29673952713692925
0.44488756485334496 0.2955178130893352
0.44366561994349246 0.2942977918325773
0.4424436865829369 0.2930794657021775
0.4412217648351273 0.29186283704332794
0.43999985476403675 0.29064790821095765
0.4387779564341673 0.28943468156980007
0.4375560699105562 0.2882231594944611
0.43633419525878264 0.2870133443694882
0.4351123325449726 0.28580523858943924
0.4338904818358053 0.2845988445589531
0.43266864319851994 0.28339416469282064
0.4314468167009214 0.28219120141605547
0.43022500241138656 0.280989957163967
0.42900320039887124 0.279790434382233
0.42778141073291626 0.2785926355269732
0.42655963348365405 0.27739656306482385
0.4253378687218161 0.2762022194730128
0.42411611651873904 0.2750096072394356
0.4228943769463716 0.2738187288627317
0.421672650077282 0.27262958685236227
0.42045093598466493 0.27144218372868834
0.41922923474234863 0.2702565220230498
0.41800754642480237 0.2690726042778452
0.416785871107144 0.26789043304661225
0.41556420886514717 0.2667100108941094
0.41434255977524903 0.26553134039639814
0.4131209239145584 0.26435442414092625
0.41189930136086317 0.26317926472661135
0.4106776921926386 0.2620058647639264
0.40945609648905545 0.26083422687498475
0.40823451432998753 0.2596643536936273
0.40701294579602115 0.25849624786550973
0.4057913909684629 0.2573299120481913
0.40456984992934836 0.2561653489112236
0.40334832276145094 0.25500256113624176
0.4021268095482906 0.2538415514170548
0.40090531037414295 0.2526823224597385
0.3996838253240488 0.25152487698272846
0.3984623544838221 0.2503692177169141
0.3972408979400612 0.24921534740573445
0.3960194557801567 0.2480632688052735
0.3947980280923024 0.24691298468435843
0.39357661496550467 0.24576449782465723
0.3923552164895921 0.24461781102077854
0.39113383275522645 0.24347292708037183
0.38991246385391193 0.24232984882422917
0.38869110987800687 0.24118857908638777
0.3874697709207336 0.2400491207142338
0.386248447076189 0.23891147656860756
0.3850271384393566 0.2377756495239091
0.3838058451061161 0.23664164246820607
0.3825845671732566 0.23550945830334166
0.3813633047384863 0.23437909994504466
0.3801420579004453 0.23325057032304014
0.3789208267587171 0.23212387238116167
0.377699611413841 0.23099900907746465
0.3764784119673233 0.22987598338434115
0.3752572285216515 0.22875479828863565
0.374036061180305 0.2276354567917625
0.37281491004776957 0.2265179619098246
0.3715937752295495 0.22540231667373306
0.370372656832181 0.22428852412932884
0.3691515549632462 0.22317658733750564
0.36793046973138593 0.2220665093743335
0.3667094012463146 0.22095829333118508
0.3654883496188339 0.21985194231486224
0.36426731496084713 0.21874745944772472
0.36304629738537414 0.2176448478678202
0.36182529700656585 0.21654411072901594
0.3606043139397197 0.21544525120113178
0.3593833483012951 0.21434827247007476
0.35816240020892837 0.21325317773797575
0.3569414697814498 0.21215997022332686
0.3557205571388987 0.2110686531611214
0.3544996624025407 0.20997922980299477
0.35327878569488386 0.20889170341736762
0.352057927139696 0.2078060772895904
0.35083708686202225 0.20672235472208964
0.3496162649882021 0.2056405390345163
0.3483954616458877 0.20456063356389553
0.3471746769640619 0.2034826416647786
0.34595391107305706 0.20240656670939644
0.34473316410457355 0.20133241208781524
0.34351243619169913 0.20026018120809397
0.34229172746892866 0.1991898774964437
0.3410710380721837 0.19812150439738896
0.3398503681388326 0.19705506537393122
0.3386297178077118 0.1959905639077144
0.33740908721914575 0.19492800349919218
0.3361884765149694 0.19386738766779793
0.3349678858385491 0.19280871995211624
0.33374731533480445 0.19175200391005695
0.33252676515023216 0.19069724311903152
0.3313062354329274 0.18964444117613116
0.33008572633260813 0.18859360169830786
0.3288652380006385 0.18754472832255722
0.327644770590053 0.18649782470610407
0.3264243242555814 0.18545289452659003
0.32520389915367337 0.1844099414822641
0.3239834954425247 0.18336896929217525
0.3227631132821027 0.18232998169636772
0.32154275283417294 0.1812929824560789
0.32032241426232627 0.1802579753539399
0.3191020977320068 0.17922496419417855
0.3178818034105392 0.1781939528028254
0.31666153146715775 0.1771649450279222
0.3154412820730352 0.17613794473973354
0.31422105540131284 0.1751129558309607
0.3130008516271304 0.17408998221695918
0.3117806709276573 0.17306902783595857
0.3105605134821234 0.17205009664928583
0.3093403794718515 0.17103319264159142
0.30812026908029033 0.1700183198210783
0.3069001824930472 0.1690054822197348
0.3056801198979224 0.16799468389356986
0.30446008148494336 0.16698592892285224
0.3032400674464011 0.16597922141235255
0.3020200779768845 0.16497456549158918
0.3008001132733188 0.163971965315077
0.2995801735350016 0.16297142506258047
0.2983602589636425 0.1619729489393694
0.29714036976340064 0.16097654117647914
0.295920506140926 0.15998220603097404
0.29470066830539865 0.15898994778621467
0.293480856468571 0.15799977075212923
0.29226107084481 0.15701167926548856
0.29104131165113994 0.1560256776901853
0.2898215791072869 0.15504177041751713
0.28860187343572347 0.1540599618664742
0.28738219486171457 0.15308025648403048
0.286162543613365 0.1521026587454398
0.28494291992166626 0.1511271731545363
0.2837233240205462 0.15015380424403882
0.28250375614691847 0.14918255657586055
0.2812842165407341 0.14821343474142276
0.28006470544503254 0.1472464433619738
0.2788452231059958 0.14628158708891217
0.27762576977300246 0.14531887060411558
0.27640634569868283 0.14435829862027394
0.27518695113897634 0.14339987588122813
0.2739675863531886 0.14244360716231402
0.2727482516040515 0.1414894972707114
0.27152894715778353 0.1405375510457985
0.27030967328415084 0.13958777335951247
0.2690904302565319 0.1386401691167148
0.2678712183519807 0.13769474325556313
0.2666520378512942 0.13675150074788847
0.2654328890390788 0.1358104465995789
0.2642137722038202 0.1348715858509688
0.262994687637954 0.13393492357723516
0.26177563563793765 0.13300046488879927
0.260556616504325 0.13206821493173582
0.2593376305418414 0.1311381788881881
0.25811867805946176 0.1302103619767903
0.2568997593704892 0.12928476945309655
0.2556808747926367 0.12836140661001708
0.25446202464810985 0.12744027877826167
0.2532432092636916 0.12652139132679066
0.2520244289708299 0.12560474966327292
0.250805684105726 0.12469035923455245
0.24958697500942628 0.1237782255271218
0.2483683020279153 0.12286835406760448
0.24714966551221132 0.12196075042324499
0.24593106581846494 0.12105542020240752
0.24471250330805866 0.12015236905508321
0.24349397834771003 0.11925160267340607
0.24227549130957718 0.11835312679217816
0.24105704257136695 0.11745694718940354
0.23983863251644486 0.11656306968683204
0.23862026153394908 0.11567150015051227
0.23740193001890664 0.11478224449135477
0.23618363837235265 0.11389530866570491
0.2349653870014524 0.11301069867592628
0.23374717631962708 0.11212842057099454
0.23252900674668203 0.11124848044710188
0.23131087870893854 0.11037088444827282
0.23009279263937 0.10949563876699087
0.22887474897773963 0.10862274964483712
0.22765674817074386 0.10775222337314032
0.2264387906721579 0.10688406629363921
0.2252208769429866 0.10601828479915731
0.22400300745161794 0.1051548853342901
0.22278518267398162 0.10429387439610553
0.22156740309371126 0.10343525853485762
0.22034966920231144 0.10257904435471374
0.21913198149932947 0.10172523851449589
0.21791434049253106 0.10087384772843613
0.21669674669808092 0.1000248787669471
0.2154792006407298 0.09917833845740698
0.2142617028540047 0.09833423368496037
0.21304425388040554 0.0974925713933346
0.21182685427160738 0.09665335858567269
0.21060950458866784 0.09581660232538232
0.2093922054022407 0.09498230973700257
0.20817495729279598 0.09415048800708742
0.20695776085084525 0.09332114438510782
0.20574061667717466 0.09249428618437178
0.20452352538308427 0.09166992078296352
0.20330648759063397 0.09084805562470204
0.2020895039328974 0.09002869822011954
0.2008725750542227 0.08921185614746037
0.19965570161050156 0.08839753705370083
0.1984388842694456 0.08758574865559088
0.1972221237108724 0.08677649874071752
0.19600542062699816 0.08596979516859156
0.1947887757227418 0.08516564587175715
0.19357218971603576 0.08436405885692601
0.19235566333814866 0.08356504220613568
0.1911391973340163 0.082768604077934
0.18992279246258412 0.08197475270858895
0.18870644949715967 0.08118349641332599
0.1874901692257769 0.08039484358759279
0.18627395245157138 0.07960880270835227
0.18505779999316785 0.0788253823354054
0.18384171268508037 0.07804459111274359
0.18262569137812523 0.07726643776993264
0.18140973693984766 0.07649093112352807
0.1801938502549621 0.07571808007852404
0.17897803222580722 0.07494789362983535
0.1777622837728164 0.07418038086381523
0.17654660583500362 0.07341555095980831
0.17533099937046567 0.07265341319174116
0.1741154653569018 0.07189397692975102
0.1729000047921509 0.07113725164185355
0.1716846186947471 0.07038324689565183
0.17046930810449476 0.0696319723600866
0.1692540740830637 0.06888343780723034
0.16803891771460494 0.06813765311412558
0.1668238401063884 0.06739462826466937
0.16560884238946363 0.06665437335154545
0.16439392571934394 0.06591689857820524
0.16317909127671512 0.0651822142608998
0.1619643402681705 0.06445033083076392
0.1607496739269724 0.0637212588359546
0.15953509351384232 0.06299500894384517
0.15832060031777967 0.06227159194327763
0.15710619565691242 0.06155101874687429
0.1558918808793784 0.06083330039341178
0.15467765736424177 0.06011844805025858
0.15346352652244322 0.05940647301587921
0.15224948979778774 0.05869738672240645
0.15103554866797053 0.0579912007382851
0.14982170464564348 0.057287926770988665
0.1486079592795231 0.056587576669812636
0.1473943141555438 0.05589016242874628
0.14618077089805614 0.055195696189426505
0.14496733117107502 0.05450419024417622
0.14375399667957753 0.05381565703913091
0.14254076917085529 0.05313010917745604
0.14132765043592213 0.05244755942265946
0.14011464231098125 0.05176802070200176
0.13890174667895386 0.05109150611000886
0.13768896547107334 0.05041802891209026
0.13647630066854707 0.04974760254826774
0.13526375430429124 0.04908024063701795
0.1340513284647402 0.0484159569792345
0.13283902529173655 0.0477547655623132
0.13162684698450436 0.04709668056436645
0.1304147958017116 0.04644171635857112
0.1292028740636249 0.04578988751765623
0.12799108415436358 0.04514120881853548
0.12677942852425655 0.04449569524709136
0.12556790969230958 0.04385336200311663
0.12435653024878751 0.04321422450542042
0.12314529285791913 0.042578298397105516
0.12193420026073112 0.04194559955102476
0.1207232552780189 0.04131614407542396
0.11951246081346133 0.04068994831977997
0.11830181985689008 0.04006702888084218
0.1170913354877195 0.03944740260888727
0.1158810108785501 0.03883108661419611
0.11467084929895327 0.0382180982737638
0.11346085411945044 0.03760845523825313
0.11225102881569715 0.03700217543920332
0.11104137697288645 0.036399277096505644
0.1098319022903835 0.035799778726159394
0.1086226085866082 0.035203699148321034
0.10741349980418016 0.034611057495661554
0.10620458001534408 0.034021873222046736
0.10499585342769359 0.03343616611155697
0.10378732439021408 0.03285395628786324
0.10257899739966453 0.032275264223978146
0.10137087710732336 0.03170011075240065
0.10016296832612173 0.031128517075675804
0.09895527603819239 0.03056050477739075
0.09774780540286257 0.029996095833631012
0.09654056176512311 0.0294353126249213
0.09533355066460776 0.02887817794867802
0.09412677784512054 0.028324715032201235
0.09292024926475047 0.027774947546236932
0.09171397110661923 0.027228899619141364
0.09050794979030768 0.02668659585168273
0.08930219198401554 0.026148061332516587
0.08809670461750888 0.025613321654375475
0.08689149489591905 0.025082402931014592
0.08568657031446018 0.024555331814960037
0.08448193867413926 0.024032135516108093
0.08327760809854025 0.023512841821229032
0.08207358705177129 0.02299747911443179
0.08086988435767233 0.022486076398651397
0.07966650922039129 0.021978663318224734
0.07846347124644591 0.021475270182626637
0.07726078046840307 0.020975927991442937
0.07605844737031721 0.020480668460664514
0.07485648291508912 0.019989524050392286
0.07365489857391856 0.019502527994051774
0.07245370635804718 0.019019714329223187
0.0712529188530065 0.018541117930203306
0.07005254925561231 0.018066774542424627
0.06885261141397177 0.01759672081886955
0.06765311987080251 0.01713099435862882
0.0664540899103957 0.016669633747768406
0.06525553760959649 0.016212678602683234
0.06405747989321886 0.015760169616134467
0.0628599345943648 0.015312148606184944
0.06166292052017404 0.014868658568269685
0.060466457523601 0.014429743730661238
0.059270566581889256 0.013995449613617096
0.05807526988250525 0.013565823092525398
0.056880590917393385 0.013140912465399689
0.05568655458653461 0.012720767525110248
0.054493187311925095 0.012305439636783263
0.05330051716325405 0.011894981820846355
0.05210857399674181 0.011489448842254666
0.05091738960881973 0.011088897306492965
0.049726997906584115 0.010693385763020905
0.04853743509725875 0.010302974816908528
0.04734873989925003 0.009917727249502462
