D2 temp time
0.575452591224783 282.52197202633397 389.2
0.5753177383295609 282.5219711987542 389.3
0.5751828854399674 282.5219703707864 389.4
0.5750480325560046 282.52196954243027 389.5
0.5749131796776754 282.52196871368557 389.6
0.5747783268049824 282.521967884552 389.7
0.5746434739379285 282.5219670550293 389.8
0.5745086210765161 282.5219662251172 389.9
0.5743737682207479 282.52196539481537 390.0
0.5742389153706264 282.5219645641236 390.1
0.5741040625261544 282.5219637330416 390.2
0.5739692096873347 282.5219629015691 390.3
0.5738343568541696 282.5219620697058 390.4
0.5736995040266619 282.5219612374515 390.5
0.5735646512048146 282.52196040480584 390.6
0.5734297983886298 282.52195957176855 390.7
0.5732949455781107 282.5219587383394 390.8
0.5731600927732594 282.52195790451805 390.9
0.573025239974079 282.52195707030427 391.0
0.572890387180572 282.5219562356978 391.1
0.5727555343927411 282.52195540069835 391.2
0.5726206816105892 282.5219545653056 391.3
0.5724858288341185 282.5219537295193 391.4
0.5723509760633321 282.5219528933392 391.5
0.5722161232982323 282.521952056765 391.6
0.5720812705388221 282.5219512197964 391.7
0.5719464177851041 282.5219503824331 391.8
0.5718115650370809 282.5219495446749 391.9
0.5716767122947553 282.52194870652147 392.0
0.5715418595581299 282.52194786797253 392.1
0.5714070068272075 282.5219470290278 392.2
0.5712721541019904 282.521946189687 392.3
0.571137301382482 282.5219453499499 392.4
0.5710024486686844 282.52194450981614 392.5
0.5708675959606004 282.5219436692855 392.6
0.5707327432582331 282.5219428283577 392.7
0.5705978905615847 282.5219419870324 392.8
0.5704630378706581 282.52194114530937 392.9
0.570328185185456 282.5219403031883 393.0
0.570193332505981 282.5219394606689 393.1
0.5700584798322363 282.5219386177509 393.2
0.5699236271642238 282.52193777443404 393.3
0.569788774501947 282.521936930718 393.4
0.5696539218454081 282.5219360866026 393.5
0.5695190691946098 282.52193524208735 393.6
0.5693842165495553 282.5219343971721 393.7
0.5692493639102468 282.5219335518566 393.8
0.5691145112766874 282.5219327061405 393.9
0.5689796586488794 282.5219318600235 394.0
0.5688448060268261 282.5219310135054 394.1
0.5687099534105298 282.5219301665859 394.2
0.5685751007999931 282.5219293192646 394.3
0.5684402481952194 282.5219284715413 394.4
0.5683053955962108 282.5219276234157 394.5
0.5681705430029701 282.52192677488756 394.6
0.5680356904155005 282.52192592595657 394.7
0.5679008378338042 282.5219250766224 394.8
0.5677659852578842 282.5219242268848 394.9
0.5676311326877431 282.5219233767434 395.0
0.567496280123384 282.52192252619807 395.1
0.5673614275648093 282.5219216752484 395.2
0.5672265750120219 282.5219208238941 395.3
0.5670917224650244 282.521919972135 395.4
0.5669568699238198 282.5219191199707 395.5
0.5668220173884106 282.5219182674009 395.6
0.5666871648587998 282.5219174144254 395.7
0.5665523123349898 282.52191656104384 395.8
0.5664174598169838 282.5219157072559 395.9
0.5662826073047842 282.5219148530614 396.0
0.566147754798394 282.52191399846 396.1
0.5660129022978159 282.52191314345134 396.2
0.5658780498030526 282.5219122880352 396.3
0.5657431973141069 282.5219114322113 396.4
0.5656083448309818 282.52191057597935 396.5
0.5654734923536797 282.521909719339 396.6
0.5653386398822038 282.52190886229 396.7
0.5652037874165563 282.521908004832 396.8
0.5650689349567404 282.5219071469648 396.9
0.5649340825027588 282.52190628868806 397.0
0.5647992300546144 282.5219054300015 397.1
0.5646643776123099 282.5219045709048 397.2
0.5645295251758479 282.52190371139767 397.3
0.5643946727452314 282.52190285147987 397.4
0.5642598203204632 282.521901991151 397.5
0.5641249679015459 282.52190113041087 397.6
0.5639901154884825 282.52190026925916 397.7
0.5638552630812759 282.5218994076955 397.8
0.5637204106799285 282.5218985457197 397.9
0.5635855582844435 282.5218976833314 398.0
0.5634507058948235 282.52189682053034 398.1
0.5633158535110713 282.5218959573162 398.2
0.5631810011331898 282.52189509368867 398.3
0.5630461487611818 282.5218942296475 398.4
0.56291129639505 282.52189336519234 398.5
0.5627764440347973 282.5218925003229 398.6
0.5626415916804267 282.5218916350389 398.7
0.5625067393319407 282.5218907693401 398.8
0.5623718869893423 282.52188990322605 398.9
0.5622370346526343 282.52188903669656 399.0
0.5621021823218194 282.5218881697513 399.1
0.5619673299969007 282.52188730239004 399.2
0.5618324776778808 282.5218864346124 399.3
0.5616976253647625 282.5218855664181 399.4
0.5615627730575486 282.5218846978069 399.5
0.5614279207562425 282.5218838287784 399.6
0.5612930684608465 282.52188295933234 399.7
0.5611582161713632 282.5218820894684 399.8
0.5610233638877961 282.52188121918635 399.9
0.5608885116101476 282.5218803484858 400.0
0.5607536593384206 282.5218794773665 400.1
0.5606188070726182 282.52187860582814 400.2
0.560483954812743 282.52187773387044 400.3
0.560349102558798 282.52187686149307 400.4
0.5602142503107858 282.5218759886957 400.5
0.5600793980687094 282.52187511547805 400.6
0.5599445458325719 282.52187424183984 400.7
0.559809693602376 282.52187336778076 400.8
0.5596748413781245 282.52187249330046 400.9
0.55953998915982 282.5218716183987 401.0
0.559405136947466 282.5218707430751 401.1
0.5592702847410648 282.5218698673294 401.2
0.5591354325406194 282.52186899116134 401.3
0.559000580346133 282.52186811457057 401.4
0.558865728157608 282.52186723755676 401.5
0.5587308759750476 282.5218663601196 401.6
0.5585960237984546 282.5218654822588 401.7
0.558461171627832 282.5218646039741 401.8
0.5583263194631825 282.5218637252652 401.9
0.558191467304509 282.5218628461317 402.0
0.5580566151518143 282.5218619665733 402.1
0.5579217630051014 282.52186108658975 402.2
0.5577869108643735 282.52186020618075 402.3
0.557652058729633 282.52185932534593 402.4
0.5575172066008829 282.521858444085 402.5
0.5573823544781263 282.5218575623977 402.6
0.5572475023613661 282.5218566802837 402.7
0.557112650250605 282.52185579774266 402.8
0.556977798145846 282.5218549147743 402.9
0.5568429460470921 282.52185403137827 403.0
0.556708093954346 282.5218531475543 403.1
0.5565732418676108 282.52185226330204 403.2
0.5564383897868892 282.52185137862125 403.3
0.5563035377121842 282.5218504935115 403.4
0.556168685643499 282.5218496079726 403.5
0.5560338335808361 282.5218487220042 403.6
0.5558989815241988 282.52184783560597 403.7
0.5557641294735897 282.5218469487776 403.8
0.5556292774290118 282.5218460615187 403.9
0.5554944253904682 282.5218451738291 404.0
0.5553595733579616 282.5218442857084 404.1
0.5552247213314951 282.5218433971564 404.2
0.5550898693110716 282.5218425081726 404.3
0.5549550172966942 282.5218416187568 404.4
0.5548201652883653 282.52184072890867 404.5
0.5546853132860885 282.5218398386279 404.6
0.5545504612898663 282.52183894791415 404.7
0.5544156092997018 282.52183805676714 404.8
0.5542807573155979 282.5218371651865 404.9
0.5541459053375576 282.52183627317197 405.0
0.5540110533655838 282.5218353807232 405.1
0.5538762013996794 282.52183448783984 405.2
0.5537413494398475 282.52183359452164 405.3
0.553606497486091 282.52183270076824 405.4
0.553471645538413 282.52183180657937 405.5
0.5533367935968162 282.5218309119547 405.6
0.5532019416613035 282.52183001689383 405.7
0.5530670897318782 282.52182912139654 405.8
0.5529322378085433 282.52182822546246 405.9
