time temp_be
0.0 282.0
0.4064910517301843 282.0158227698691
0.8129821034603686 282.03075960547415
1.2194731551905529 282.0448593106488
1.6259642069207372 282.0581680657994
2.0324552586509217 282.0707295631065
2.4389463103811058 282.08258513532144
2.84543736211129 282.09377387840317
3.2519284138414744 282.10433276823744
3.658419465571659 282.11429677167814
4.064910517301843 282.1236989521441
4.471401569032027 282.132570570001
4.8778926207622115 282.1409411779524
5.284383672492396 282.148838711657
5.69087472422258 282.1562895757835
6.097365775952764 282.1633187257096
6.503856827682949 282.1699497450616
6.910347879413133 282.1762049192878
7.316838931143318 282.18210530545036
7.723329982873501 282.1876707984137
8.129821034603687 282.1929201936013
8.53631208633387 282.197871246486
8.942803138064054 282.20254072897086
9.34929418979424 282.206944482815
9.755785241524423 282.2110974702468
10.162276293254607 282.2150138219063
10.568767344984792 282.21870688224925
10.975258396714976 282.2221892525397
11.38174944844516 282.2254728315538
11.788240500175345 282.22856885411045
12.194731551905528 282.2314879275399
12.601222603635714 282.23424006619575
13.007713655365897 282.23683472411193
13.414204707096081 282.2392808258994
13.820695758826266 282.2415867959752
14.22718681055645 282.24376058620965
14.633677862286635 282.24580970207575
15.040168914016819 282.2477412273783
15.446659965747003 282.249561847638
15.853151017477188 282.2512778722018
16.259642069207374 282.25289525514637
16.666133120937555 282.2544196150396
17.07262417266774 282.25585625362055
17.479115224397926 282.2572101734555
17.885606276128108 282.25848609462474
18.292097327858293 282.2596884704931
18.69858837958848 282.26082150261215
19.10507943131866 282.2618891548021
19.511570483048846 282.2628951664562
19.91806153477903 282.26384306511164
20.324552586509213 282.2647361783248
20.7310436382394 282.26557764488973
21.137534689969584 282.2663704254351
21.544025741699766 282.267117312434
21.95051679342995 282.2678209396576
22.357007845160137 282.26848379110436
22.76349889689032 282.26910820943203
23.169989948620504 282.26969640392116
23.57648100035069 282.27025045799434
23.982972052080875 282.2707723363168
24.389463103811057 282.27126389150055
24.795954155541242 282.2717268704344
25.202445207271428 282.27216292026
25.60893625900161 282.27257359401364
26.015427310731795 282.2729603559527
26.42191836246198 282.27332458658344
26.828409414192162 282.2736675874068
27.234900465922347 282.27399058539834
27.641391517652533 282.2742947372367
28.047882569382715 282.27458113329413
28.4543736211129 282.2748508014034
28.860864672843086 282.27510471041217
29.26735572457327 282.27534377353766
29.673846776303453 282.2755688515322
30.080337828033638 282.2757807556707
30.486828879763824 282.2759802505691
30.893319931494005 282.27616805684414
31.29981098322419 282.2763448536231
31.706302034954376 282.2765112809111
32.11279308668456 282.27666794182545
32.51928413841475 282.2768154047027
32.925775190144925 282.276954205087
33.33226624187511 282.27708484760575
33.738757293605296 282.27720780773865
34.14524834533548 282.2773235334868
34.55173939706567 282.27743244694716
34.95823044879585 282.2775349457969
35.36472150052603 282.2776314046943
35.771212552256216 282.2777221765997
36.1777036039864 282.2778075940211
36.58419465571659 282.27788797018917
36.99068570744677 282.27796360016526
37.39717675917696 282.27803476188626
37.803667810907136 282.2781017171499
38.21015886263732 282.278164712544
38.61664991436751 282.27822398032254
39.02314096609769 282.27827973923155
39.42963201782788 282.27833219528844
39.83612306955806 282.27838154251594
40.24261412128825 282.27842796363467
40.64910517301843 282.27847163071596
41.05559622474861 282.2785127057972
41.4620872764788 282.2785513414618
41.86857832820898 282.2785876813864
42.27506937993917 282.278621860856
42.681560431669354 282.27865400725034
43.08805148339953 282.27868424050155
43.49454253512972 282.2787126735261
43.9010335868599 282.2787394126318
44.30752463859009 282.27876455790096
44.714015690320274 282.2787882035522
